vehicle_id,vehicle_type,start_time,end_time_1,distance_1,travel_time_1,speed_1,end_time_2,distance_2,travel_time_2,speed_2,end_time_3,distance_3,travel_time_3,speed_3,end_time_4,distance_4,travel_time_4,speed_4,end_time_5,distance_5,travel_time_5,speed_5
宁AZ269A_0,1,2021/6/15 14:32,2021/6/15 14:34,3210.45,0.029167,110.071,2021/6/15 14:38,8856.04,0.076389,115.933,2021/6/15 14:40,3317.81,0.029444,112.682,2021/6/15 14:46,10380.7,0.093333,111.222,2021/6/15 14:57,22193.94,0.196667,112.85
宁AGC983_0,1,2021/6/15 14:33,2021/6/15 14:35,3210.45,0.031389,102.279,2021/6/15 14:40,8856.04,0.091389,96.905,2021/6/15 14:42,3317.81,0.032778,101.221,2021/6/15 14:48,10380.7,0.103056,100.729,2021/6/15 15:01,22193.94,0.211667,104.853
蒙BTP333_0,1,2021/6/15 14:35,2021/6/15 14:37,3210.45,0.036944,86.9,2021/6/15 14:43,8856.04,0.097778,90.573,2021/6/15 14:44,3317.81,0.031111,106.644,2021/6/15 14:50,10380.7,0.099444,104.387,2021/6/15 15:02,22193.94,0.1925,115.293
宁AJ8258_1,16,2021/6/15 14:37,2021/6/15 14:39,3210.45,0.035,91.727,2021/6/15 14:45,8856.04,0.0975,90.831,2021/6/15 14:47,3317.81,0.037222,89.136,2021/6/15 14:54,10380.7,0.111944,92.731,2021/6/15 15:09,22193.94,0.244167,90.897
宁CJR697_0,1,2021/6/15 14:38,2021/6/15 14:39,3210.45,0.025833,124.277,2021/6/15 14:44,8856.04,0.077778,113.863,2021/6/15 14:46,3317.81,0.029444,112.682,2021/6/15 14:51,10380.7,0.088333,117.518,2021/6/15 15:02,22193.94,0.191944,115.627
宁A6BA03_0,1,2021/6/15 14:40,2021/6/15 14:41,3210.45,0.0275,116.744,2021/6/15 14:47,8856.04,0.088333,100.257,2021/6/15 14:48,3317.81,0.031389,105.7,2021/6/15 14:54,10380.7,0.0925,112.224,2021/6/15 15:06,22193.94,0.203056,109.3
甘AR7N85_0,1,2021/6/15 14:40,2021/6/15 14:42,3210.45,0.03,107.015,2021/6/15 14:47,8856.04,0.0875,101.212,2021/6/15 14:49,3317.81,0.031667,104.772,2021/6/15 14:54,10380.7,0.093889,110.564,2021/6/15 15:06,22193.94,0.196944,112.692
宁DR3876_0,1,2021/6/15 14:41,2021/6/15 14:43,3210.45,0.033889,94.734,2021/6/15 14:48,8856.04,0.090278,98.097,2021/6/15 14:50,3317.81,0.036111,91.878,2021/6/15 14:57,10380.7,0.103056,100.729,2021/6/15 15:09,22193.94,0.206111,107.68
陕J808Y8_0,11,2021/6/15 14:43,2021/6/15 14:45,3210.45,0.04,80.261,2021/6/15 14:51,8856.04,0.098611,89.808,2021/6/15 14:53,3317.81,0.034444,96.325,2021/6/15 15:00,10380.7,0.113056,91.819,2021/6/15 15:14,22193.94,0.237778,93.339
宁AC6776_0,1,2021/6/15 14:44,2021/6/15 14:46,3210.45,0.027222,117.936,2021/6/15 14:51,8856.04,0.081944,108.074,2021/6/15 14:53,3317.81,0.029444,112.682,2021/6/15 14:58,10380.7,0.092778,111.888,2021/6/15 15:10,22193.94,0.197222,112.533
宁A3876B_0,1,2021/6/15 14:50,2021/6/15 14:52,3210.45,0.026111,122.954,2021/6/15 14:57,8856.04,0.079444,111.475,2021/6/15 14:58,3317.81,0.03,110.594,2021/6/15 15:04,10380.7,0.089167,116.419,2021/6/15 15:15,22193.94,0.187222,118.543
宁A088M1_0,1,2021/6/15 14:50,2021/6/15 14:52,3210.45,0.031389,102.279,2021/6/15 14:57,8856.04,0.085556,103.512,2021/6/15 14:59,3317.81,0.031944,103.863,2021/6/15 15:05,10380.7,0.1025,101.275,2021/6/15 15:18,22193.94,0.214444,103.495
宁AB153B_0,1,2021/6/15 14:55,2021/6/15 14:57,3210.45,0.027778,115.575,2021/6/15 15:02,8856.04,0.081944,108.074,2021/6/15 15:04,3317.81,0.032222,102.967,2021/6/15 15:09,10380.7,0.091667,113.244,2021/6/15 15:21,22193.94,0.194444,114.141
蒙CHJ822_0,1,2021/6/15 14:56,2021/6/15 14:58,3210.45,0.038889,82.554,2021/6/15 15:04,8856.04,0.100556,88.071,2021/6/15 15:17,3317.81,0.210833,15.737,2021/6/15 15:23,10380.7,0.102778,101.001,2021/6/15 15:35,22193.94,0.191111,116.131
宁A5Q953_0,11,2021/6/15 14:59,2021/6/15 15:01,3210.45,0.035556,90.293,2021/6/15 15:07,8856.04,0.100278,88.315,2021/6/15 15:09,3317.81,0.0375,88.475,2021/6/15 15:16,10380.7,0.113889,91.148,2021/6/15 15:30,22193.94,0.23,96.495
宁CE1201_1,3,2021/6/15 14:59,2021/6/15 15:01,3210.45,0.034444,93.208,2021/6/15 15:08,8856.04,0.101111,87.587,2021/6/15 15:10,3317.81,0.038056,87.182,2021/6/15 15:17,10380.7,0.1225,84.74,2021/6/15 15:33,22193.94,0.2575,86.19
宁CGA728_0,11,2021/6/15 15:01,2021/6/15 15:04,3210.45,0.036389,88.226,2021/6/15 15:09,8856.04,0.094444,93.77,2021/6/15 15:11,3317.81,0.036667,90.485,2021/6/15 15:19,10380.7,0.121944,85.127,2021/6/15 15:32,22193.94,0.221111,100.375
宁A3Z059_0,1,2021/6/15 15:07,2021/6/15 15:08,3210.45,0.028056,114.43,2021/6/15 15:13,8856.04,0.081944,108.074,2021/6/15 15:15,3317.81,0.03,110.594,2021/6/15 15:20,10380.7,0.087222,119.015,2021/6/15 15:32,22193.94,0.192222,115.46
宁A811W7_0,1,2021/6/15 15:13,2021/6/15 15:15,3210.45,0.028333,113.311,2021/6/15 15:20,8856.04,0.083889,105.569,2021/6/15 15:21,3317.81,0.03,110.594,2021/6/15 15:27,10380.7,0.095833,108.321,2021/6/15 15:39,22193.94,0.203333,109.151
宁A0K555_0,1,2021/6/15 15:15,2021/6/15 15:16,3210.45,0.029167,110.071,2021/6/15 15:22,8856.04,0.088611,99.943,2021/6/15 15:25,3317.81,0.0475,69.849,2021/6/15 15:30,10380.7,0.093611,110.892,2021/6/15 15:47,22193.94,0.281944,78.718
宁AZ676P_0,1,2021/6/15 15:15,2021/6/15 15:17,3210.45,0.027222,117.936,2021/6/15 15:21,8856.04,0.080833,109.56,2021/6/15 15:24,3317.81,0.044722,74.187,2021/6/15 15:30,10380.7,0.101111,102.666,2021/6/15 15:42,22193.94,0.202222,109.75
宁AB675A_0,1,2021/6/15 15:17,2021/6/15 15:20,3210.45,0.046111,69.624,2021/6/15 15:27,8856.04,0.1275,69.459,2021/6/15 15:30,3317.81,0.047778,69.442,2021/6/15 15:39,10380.7,0.141389,73.419,2021/6/15 16:01,22193.94,0.3775,58.792
宁A975V9_0,11,2021/6/15 15:18,2021/6/15 15:19,3210.45,0.027778,115.575,2021/6/15 15:24,8856.04,0.083889,105.569,2021/6/15 15:26,3317.81,0.030278,109.578,2021/6/15 15:32,10380.7,0.093889,110.564,2021/6/15 15:44,22193.94,0.202222,109.75
宁AC2723_1,16,2021/6/15 15:19,2021/6/15 15:22,3210.45,0.041389,77.568,2021/6/15 15:28,8856.04,0.113889,77.76,2021/6/15 15:31,3317.81,0.042778,77.559,2021/6/15 15:38,10380.7,0.124167,83.603,2021/6/15 15:55,22193.94,0.269444,82.369
宁A7K921_0,11,2021/6/15 15:25,2021/6/15 15:27,3210.45,0.034167,93.963,2021/6/15 15:40,8856.04,0.220833,40.103,2021/6/15 15:43,3317.81,0.041944,79.101,2021/6/15 15:50,10380.7,0.129167,80.367,2021/6/15 16:06,22193.94,0.264444,83.927
宁CB0100_1,3,2021/6/15 15:25,2021/6/15 15:27,3210.45,0.035833,89.595,2021/6/15 15:33,8856.04,0.103611,85.474,2021/6/15 15:36,3317.81,0.039167,84.709,2021/6/15 15:43,10380.7,0.120556,86.107,2021/6/15 16:03,22193.94,0.333333,66.582
宁A7L062_0,1,2021/6/15 15:29,2021/6/15 15:31,3210.45,0.027778,115.575,2021/6/15 15:36,8856.04,0.086111,102.844,2021/6/15 15:38,3317.81,0.031111,106.644,2021/6/15 15:43,10380.7,0.088611,117.149,2021/6/15 15:54,22193.94,0.181111,122.543
宁CLY656_0,11,2021/6/15 15:30,2021/6/15 15:32,3210.45,0.040556,79.161,2021/6/15 15:40,8856.04,0.122222,72.459,2021/6/15 15:43,3317.81,0.047778,69.442,2021/6/15 15:51,10380.7,0.145,71.591,2021/6/15 16:08,22193.94,0.282778,78.485
宁AM711V_0,1,2021/6/15 15:31,2021/6/15 15:33,3210.45,0.029167,110.071,2021/6/15 15:38,8856.04,0.080556,109.936,2021/6/15 15:39,3317.81,0.028611,115.963,2021/6/15 15:45,10380.7,0.092778,111.888,2021/6/15 15:56,22193.94,0.189167,117.325
蒙LAV097_0,1,2021/6/15 15:32,2021/6/15 15:33,3210.45,0.031111,103.193,2021/6/15 15:39,8856.04,0.093056,95.169,2021/6/15 15:41,3317.81,0.035833,92.591,2021/6/15 15:47,10380.7,0.098611,105.269,2021/6/15 15:58,22193.94,0.186667,118.896
陕AV11G9_0,1,2021/6/15 15:35,2021/6/15 15:37,3210.45,0.0325,98.783,2021/6/15 15:42,8856.04,0.084722,104.531,2021/6/15 15:44,3317.81,0.031389,105.7,2021/6/15 15:50,10380.7,0.094444,109.914,2021/6/15 16:02,22193.94,0.205,108.263
宁A0458C_0,1,2021/6/15 15:38,2021/6/15 15:39,3210.45,0.028333,113.311,2021/6/15 15:44,8856.04,0.087778,100.891,2021/6/15 15:46,3317.81,0.030556,108.581,2021/6/15 15:52,10380.7,0.093889,110.564,2021/6/15 16:03,22193.94,0.188333,117.844
宁A3517C_0,1,2021/6/15 15:55,2021/6/15 15:57,3210.45,0.033611,95.518,2021/6/15 16:02,8856.04,0.093889,94.325,2021/6/15 16:05,3317.81,0.038333,86.552,2021/6/15 16:11,10380.7,0.1025,101.275,2021/6/15 16:23,22193.94,0.2125,104.442
宁D92563_1,16,2021/6/15 15:56,2021/6/15 15:59,3210.45,0.043889,73.149,2021/6/15 16:07,8856.04,0.129722,68.269,2021/6/15 16:10,3317.81,0.048889,67.864,2021/6/15 16:18,10380.7,0.139722,74.295,2021/6/15 16:36,22193.94,0.301111,73.707
宁AE125K_0,1,2021/6/15 15:58,2021/6/15 16:00,3210.45,0.032778,97.945,2021/6/15 16:05,8856.04,0.086667,102.185,2021/6/15 16:07,3317.81,0.038611,85.929,2021/6/15 16:13,10380.7,0.096944,107.079,2021/6/15 16:23,22193.94,0.1625,136.578
赣D0L506_0,1,2021/6/15 16:00,2021/6/15 16:02,3210.45,0.026667,120.39,2021/6/15 16:07,8856.04,0.078611,112.656,2021/6/15 16:08,3317.81,0.031389,105.7,2021/6/15 16:14,10380.7,0.094722,109.591,2021/6/15 16:26,22193.94,0.193889,114.467
宁AS152N_0,1,2021/6/15 16:00,2021/6/15 16:02,3210.45,0.028611,112.21,2021/6/15 16:07,8856.04,0.077222,114.683,2021/6/15 16:09,3317.81,0.031667,104.772,2021/6/15 16:14,10380.7,0.096389,107.696,2021/6/15 16:26,22193.94,0.196111,113.17
宁E5A552_0,1,2021/6/15 16:04,2021/6/15 16:06,3210.45,0.036667,87.557,2021/6/15 16:12,8856.04,0.110556,80.105,2021/6/15 16:15,3317.81,0.0375,88.475,2021/6/15 16:21,10380.7,0.101667,102.105,2021/6/15 16:46,22193.94,0.416667,53.265
宁AN823J_0,1,2021/6/15 16:07,2021/6/15 16:09,3210.45,0.0275,116.744,2021/6/15 16:13,8856.04,0.081111,109.184,2021/6/15 16:15,3317.81,0.030278,109.578,2021/6/15 16:21,10380.7,0.09,115.341,2021/6/15 16:30,22193.94,0.162222,136.812
宁A4W448_0,1,2021/6/15 16:09,2021/6/15 16:10,3210.45,0.028056,114.43,2021/6/15 16:15,8856.04,0.081111,109.184,2021/6/15 16:17,3317.81,0.031667,104.772,2021/6/15 16:23,10380.7,0.096111,108.007,2021/6/15 16:35,22193.94,0.201389,110.204
宁A9HM81_0,1,2021/6/15 16:09,2021/6/15 16:11,3210.45,0.03,107.015,2021/6/15 16:15,8856.04,0.080278,110.317,2021/6/15 16:17,3317.81,0.029722,111.628,2021/6/15 16:23,10380.7,0.093056,111.553,2021/6/15 16:34,22193.94,0.190833,116.3
宁CDY816_0,1,2021/6/15 16:14,2021/6/15 16:16,3210.45,0.030556,105.068,2021/6/15 16:21,8856.04,0.085833,103.178,2021/6/15 16:23,3317.81,0.0325,102.086,2021/6/15 16:29,10380.7,0.103056,100.729,2021/6/15 16:41,22193.94,0.206111,107.68
宁CGN915_0,1,2021/6/15 16:14,2021/6/15 16:16,3210.45,0.028889,111.131,2021/6/15 16:21,8856.04,0.082778,106.985,2021/6/15 16:23,3317.81,0.031944,103.863,2021/6/15 16:29,10380.7,0.097222,106.773,2021/6/15 16:40,22193.94,0.192778,115.127
宁AV370J_0,1,2021/6/15 16:15,2021/6/15 16:17,3210.45,0.028333,113.311,2021/6/15 16:22,8856.04,0.087778,100.891,2021/6/15 16:24,3317.81,0.029167,113.752,2021/6/15 16:30,10380.7,0.094167,110.237,2021/6/15 16:41,22193.94,0.193056,114.961
宁AQ230C_0,1,2021/6/15 16:19,2021/6/15 16:22,3210.45,0.041111,78.092,2021/6/15 16:28,8856.04,0.108889,81.331,2021/6/15 16:31,3317.81,0.040833,81.253,2021/6/15 16:37,10380.7,0.113056,91.819,2021/6/15 16:52,22193.94,0.239722,92.582
陕ACX889_1,12,2021/6/15 16:19,2021/6/15 16:22,3210.45,0.039444,81.393,2021/6/15 16:29,8856.04,0.115278,76.823,2021/6/15 16:31,3317.81,0.043889,75.595,2021/6/15 16:38,10380.7,0.120556,86.107,2021/6/15 16:54,22193.94,0.263889,84.103
宁EF5770_0,11,2021/6/15 16:20,2021/6/15 16:22,3210.45,0.031667,101.382,2021/6/15 16:27,8856.04,0.087778,100.891,2021/6/15 16:29,3317.81,0.029722,111.628,2021/6/15 16:34,10380.7,0.0925,112.224,2021/6/15 16:46,22193.94,0.194444,114.141
吉AP6417_1,12,2021/6/15 16:20,2021/6/15 16:23,3210.45,0.046667,68.795,2021/6/15 16:31,8856.04,0.135833,65.198,2021/6/15 16:34,3317.81,0.049722,66.727,2021/6/15 16:44,10380.7,0.158056,65.677,2021/6/15 17:04,22193.94,0.344167,64.486
苏F1GC26_0,1,2021/6/15 16:27,2021/6/15 16:29,3210.45,0.026944,119.153,2021/6/15 16:34,8856.04,0.086111,102.844,2021/6/15 16:36,3317.81,0.034722,95.554,2021/6/15 16:42,10380.7,0.105833,98.086,2021/6/15 16:54,22193.94,0.202778,109.449
宁AKS527_0,1,2021/6/15 16:27,2021/6/15 16:29,3210.45,0.036111,88.905,2021/6/15 16:35,8856.04,0.100278,88.315,2021/6/15 16:38,3317.81,0.041111,80.704,2021/6/15 16:45,10380.7,0.111667,92.961,2021/6/15 16:59,22193.94,0.233611,95.004
宁AK399W_0,1,2021/6/15 16:29,2021/6/15 16:31,3210.45,0.038611,83.149,2021/6/15 16:37,8856.04,0.109444,80.918,2021/6/15 16:40,3317.81,0.039722,83.526,2021/6/15 16:47,10380.7,0.1125,92.273,2021/6/15 16:59,22193.94,0.201944,109.901
宁AS6938_0,1,2021/6/15 16:32,2021/6/15 16:34,3210.45,0.031111,103.193,2021/6/15 16:39,8856.04,0.084167,105.22,2021/6/15 16:41,3317.81,0.031389,105.7,2021/6/15 16:48,10380.7,0.11,94.37,2021/6/15 16:59,22193.94,0.194167,114.303
宁CLK127_0,11,2021/6/15 16:33,2021/6/15 16:35,3210.45,0.032778,97.945,2021/6/15 16:41,8856.04,0.09,98.4,2021/6/15 16:43,3317.81,0.033889,97.902,2021/6/15 16:49,10380.7,0.099722,104.096,2021/6/15 17:02,22193.94,0.216111,102.697
宁A8EU17_0,1,2021/6/15 16:34,2021/6/15 16:36,3210.45,0.032222,99.635,2021/6/15 16:41,8856.04,0.086667,102.185,2021/6/15 16:43,3317.81,0.031944,103.863,2021/6/15 16:48,10380.7,0.093889,110.564,2021/6/15 17:00,22193.94,0.188611,117.67
宁A7927J_0,1,2021/6/15 16:36,2021/6/15 16:37,3210.45,0.027222,117.936,2021/6/15 16:42,8856.04,0.080278,110.317,2021/6/15 16:44,3317.81,0.033333,99.535,2021/6/15 16:50,10380.7,0.090278,114.986,2021/6/15 17:01,22193.94,0.184722,120.148
粤N65988_0,11,2021/6/15 16:41,2021/6/15 16:43,3210.45,0.03,107.015,2021/6/15 16:48,8856.04,0.089444,99.012,2021/6/15 16:50,3317.81,0.032778,101.221,2021/6/15 16:56,10380.7,0.098056,105.865,2021/6/15 17:08,22193.94,0.197222,112.533
甘EZ7750_0,1,2021/6/15 16:42,2021/6/15 16:43,3210.45,0.029444,109.036,2021/6/15 16:48,8856.04,0.084167,105.22,2021/6/15 16:50,3317.81,0.029722,111.628,2021/6/15 16:56,10380.7,0.093889,110.564,2021/6/15 17:08,22193.94,0.197778,112.216
宁CB6853_0,12,2021/6/15 16:48,2021/6/15 16:51,3210.45,0.048333,66.424,2021/6/15 16:59,8856.04,0.139722,63.383,2021/6/15 17:02,3317.81,0.048056,69.04,2021/6/15 17:10,10380.7,0.131389,79.007,2021/6/15 17:26,22193.94,0.265556,83.575
宁CY3538_0,1,2021/6/15 16:49,2021/6/15 16:51,3210.45,0.033611,95.518,2021/6/15 16:56,8856.04,0.091389,96.905,2021/6/15 16:58,3317.81,0.034167,97.106,2021/6/15 17:04,10380.7,0.093333,111.222,2021/6/15 17:15,22193.94,0.184722,120.148
宁AC8692_1,16,2021/6/15 16:55,2021/6/15 16:57,3210.45,0.0375,85.612,2021/6/15 17:03,8856.04,0.104722,84.567,2021/6/15 17:05,3317.81,0.039167,84.709,2021/6/15 17:13,10380.7,0.122778,84.549,2021/6/15 17:29,22193.94,0.266944,83.141
皖K87853_0,1,2021/6/15 16:58,2021/6/15 17:00,3210.45,0.029722,108.016,2021/6/15 17:05,8856.04,0.088611,99.943,2021/6/15 17:07,3317.81,0.031667,104.772,2021/6/15 17:12,10380.7,0.091389,113.588,2021/6/15 17:24,22193.94,0.195556,113.491
宁A686M3_0,1,2021/6/15 16:58,2021/6/15 17:00,3210.45,0.027778,115.575,2021/6/15 17:04,8856.04,0.081111,109.184,2021/6/15 17:06,3317.81,0.033056,100.369,2021/6/15 17:13,10380.7,0.103889,99.921,2021/6/15 17:24,22193.94,0.189167,117.325
宁CW3009_0,11,2021/6/15 16:58,2021/6/15 17:00,3210.45,0.035,91.727,2021/6/15 17:05,8856.04,0.085,104.189,2021/6/15 17:07,3317.81,0.033611,98.712,2021/6/15 17:13,10380.7,0.093611,110.892,2021/6/15 17:25,22193.94,0.205556,107.97
宁AJ800G_0,1,2021/6/15 16:58,2021/6/15 17:00,3210.45,0.033333,96.314,2021/6/15 17:06,8856.04,0.092778,95.454,2021/6/15 17:08,3317.81,0.035833,92.591,2021/6/15 17:14,10380.7,0.105556,98.343,2021/6/15 17:28,22193.94,0.230833,96.147
宁A5JR10_0,1,2021/6/15 16:59,2021/6/15 17:00,3210.45,0.031111,103.193,2021/6/15 17:05,8856.04,0.076667,115.513,2021/6/15 17:07,3317.81,0.034444,96.325,2021/6/15 17:12,10380.7,0.089444,116.058,2021/6/15 17:22,22193.94,0.166667,133.163
宁CKM057_0,1,2021/6/15 17:02,2021/6/15 17:04,3210.45,0.030833,104.124,2021/6/15 17:09,8856.04,0.087222,101.534,2021/6/15 17:11,3317.81,0.033611,98.712,2021/6/15 17:17,10380.7,0.100833,102.949,2021/6/15 17:29,22193.94,0.202778,109.449
宁CLR835_0,11,2021/6/15 17:03,2021/6/15 17:05,3210.45,0.037222,86.251,2021/6/15 17:11,8856.04,0.107222,82.595,2021/6/15 17:14,3317.81,0.040278,82.373,2021/6/15 17:21,10380.7,0.114722,90.486,2021/6/15 17:35,22193.94,0.244722,90.69
宁AK2257_1,16,2021/6/15 17:05,2021/6/15 17:07,3210.45,0.037222,86.251,2021/6/15 17:13,8856.04,0.106111,83.46,2021/6/15 17:16,3317.81,0.036944,89.806,2021/6/15 17:23,10380.7,0.118611,87.519,2021/6/15 17:38,22193.94,0.258333,85.912
宁AJ068H_0,1,2021/6/15 17:06,2021/6/15 17:08,3210.45,0.033333,96.314,2021/6/15 17:14,8856.04,0.087222,101.534,2021/6/15 17:19,3317.81,0.094444,35.13,2021/6/15 17:25,10380.7,0.101667,102.105,2021/6/15 17:36,22193.94,0.182778,121.426
宁D23192_0,1,2021/6/15 17:09,2021/6/15 17:11,3210.45,0.031111,103.193,2021/6/15 17:17,8856.04,0.090278,98.097,2021/6/15 17:19,3317.81,0.041389,80.162,2021/6/15 17:25,10380.7,0.0975,106.469,2021/6/15 17:36,22193.94,0.189722,116.981
宁A0HP23_0,1,2021/6/15 17:12,2021/6/15 17:14,3210.45,0.030556,105.068,2021/6/15 17:19,8856.04,0.088056,100.573,2021/6/15 17:21,3317.81,0.032222,102.967,2021/6/15 17:27,10380.7,0.097778,106.166,2021/6/15 17:39,22193.94,0.198889,111.59
宁CFV093_0,1,2021/6/15 17:12,2021/6/15 17:15,3210.45,0.040833,78.624,2021/6/15 17:20,8856.04,0.095833,92.411,2021/6/15 17:23,3317.81,0.046667,71.095,2021/6/15 17:30,10380.7,0.111944,92.731,2021/6/15 17:46,22193.94,0.276944,80.139
皖SB5487_1,16,2021/6/15 17:18,2021/6/15 17:21,3210.45,0.044444,72.236,2021/6/15 17:28,8856.04,0.125278,70.691,2021/6/15 17:31,3317.81,0.044722,74.187,2021/6/15 17:39,10380.7,0.136667,75.956,2021/6/15 17:56,22193.94,0.277222,80.058
甘AXD580_0,1,2021/6/15 17:20,2021/6/15 17:22,3210.45,0.029167,110.071,2021/6/15 17:27,8856.04,0.079444,111.475,2021/6/15 17:28,3317.81,0.030556,108.581,2021/6/15 17:34,10380.7,0.095833,108.321,2021/6/15 17:47,22193.94,0.207778,106.816
宁A3KC33_0,1,2021/6/15 17:25,2021/6/15 17:27,3210.45,0.026944,119.153,2021/6/15 17:32,8856.04,0.08,110.701,2021/6/15 17:34,3317.81,0.033056,100.369,2021/6/15 17:39,10380.7,0.094722,109.591,2021/6/15 17:51,22193.94,0.196389,113.01
宁CE8136_1,16,2021/6/15 17:30,2021/6/15 17:32,3210.45,0.036944,86.9,2021/6/15 17:38,8856.04,0.105,84.343,2021/6/15 17:41,3317.81,0.0425,78.066,2021/6/15 17:48,10380.7,0.116111,89.403,2021/6/15 18:03,22193.94,0.254167,87.32
宁A917T3_0,1,2021/6/15 17:34,2021/6/15 17:36,3210.45,0.030278,106.032,2021/6/15 17:41,8856.04,0.088056,100.573,2021/6/15 17:43,3317.81,0.034444,96.325,2021/6/15 17:49,10380.7,0.101667,102.105,2021/6/15 18:01,22193.94,0.190278,116.64
宁E30580_0,11,2021/6/15 17:37,2021/6/15 17:39,3210.45,0.042778,75.049,2021/6/15 17:46,8856.04,0.116389,76.09,2021/6/15 17:49,3317.81,0.042222,78.58,2021/6/15 17:57,10380.7,0.131944,78.675,2021/6/15 18:14,22193.94,0.294722,75.305
宁A5KS08_0,1,2021/6/15 17:37,2021/6/15 17:39,3210.45,0.035,91.727,2021/6/15 17:45,8856.04,0.092222,96.03,2021/6/15 17:47,3317.81,0.034444,96.325,2021/6/15 17:53,10380.7,0.109444,94.849,2021/6/15 18:08,22193.94,0.241111,92.049
宁CGM307_0,1,2021/6/15 17:39,2021/6/15 17:40,3210.45,0.029167,110.071,2021/6/15 17:45,8856.04,0.085556,103.512,2021/6/15 17:47,3317.81,0.031111,106.644,2021/6/15 17:53,10380.7,0.094444,109.914,2021/6/15 18:05,22193.94,0.1975,112.374
宁CE8387_1,16,2021/6/15 17:42,2021/6/15 17:44,3210.45,0.035556,90.293,2021/6/15 17:51,8856.04,0.112222,78.915,2021/6/15 17:54,3317.81,0.041667,79.627,2021/6/15 18:01,10380.7,0.127222,81.595,2021/6/15 18:44,22193.94,0.704167,31.518
陕A8Q73X_0,1,2021/6/15 17:43,2021/6/15 17:44,3210.45,0.031944,100.502,2021/6/15 17:50,8856.04,0.09,98.4,2021/6/15 17:52,3317.81,0.035556,93.312,2021/6/15 17:58,10380.7,0.098889,104.973,2021/6/15 18:10,22193.94,0.198056,112.059
宁A7N260_0,1,2021/6/15 17:53,2021/6/15 17:55,3210.45,0.029722,108.016,2021/6/15 18:00,8856.04,0.0875,101.212,2021/6/15 18:07,3317.81,0.1125,29.492,2021/6/15 18:12,10380.7,0.091389,113.588,2021/6/15 18:24,22193.94,0.1925,115.293
宁CKG781_0,1,2021/6/15 17:57,2021/6/15 17:58,3210.45,0.028333,113.311,2021/6/15 18:04,8856.04,0.084444,104.875,2021/6/15 18:05,3317.81,0.028611,115.963,2021/6/15 18:11,10380.7,0.09,115.341,2021/6/15 18:21,22193.94,0.179444,123.682
宁A9LZ99_0,1,2021/6/15 17:58,2021/6/15 17:59,3210.45,0.028056,114.43,2021/6/15 18:04,8856.04,0.082222,107.709,2021/6/15 18:06,3317.81,0.033056,100.369,2021/6/15 18:12,10380.7,0.092778,111.888,2021/6/15 18:24,22193.94,0.196667,112.85
宁A8X991_0,1,2021/6/15 17:59,2021/6/15 18:00,3210.45,0.031111,103.193,2021/6/15 18:06,8856.04,0.085,104.189,2021/6/15 18:07,3317.81,0.030556,108.581,2021/6/15 18:13,10380.7,0.093889,110.564,2021/6/15 18:25,22193.94,0.198056,112.059
宁CEL871_0,11,2021/6/15 18:01,2021/6/15 18:02,3210.45,0.026389,121.659,2021/6/15 18:07,8856.04,0.0825,107.346,2021/6/15 18:09,3317.81,0.034167,97.106,2021/6/15 18:14,10380.7,0.085556,121.332,2021/6/15 18:25,22193.94,0.18,123.3
宁CQ7856_0,1,2021/6/15 18:02,2021/6/15 18:04,3210.45,0.032222,99.635,2021/6/15 18:09,8856.04,0.093333,94.886,2021/6/15 18:11,3317.81,0.037222,89.136,2021/6/15 18:18,10380.7,0.1075,96.565,2021/6/15 18:30,22193.94,0.201667,110.052
宁ED1808_0,1,2021/6/15 18:04,2021/6/15 18:06,3210.45,0.026944,119.153,2021/6/15 18:11,8856.04,0.083056,106.627,2021/6/15 18:13,3317.81,0.033333,99.535,2021/6/15 18:18,10380.7,0.093056,111.553,2021/6/15 18:31,22193.94,0.202222,109.75
宁CDV277_0,1,2021/6/15 18:09,2021/6/15 18:11,3210.45,0.033889,94.734,2021/6/15 18:17,8856.04,0.096667,91.614,2021/6/15 18:18,3317.81,0.029722,111.628,2021/6/15 18:24,10380.7,0.093056,111.553,2021/6/15 18:37,22193.94,0.221111,100.375
吉AV7382_1,16,2021/6/15 18:11,2021/6/15 18:13,3210.45,0.035278,91.004,2021/6/15 18:19,8856.04,0.105556,83.899,2021/6/15 18:22,3317.81,0.041667,79.627,2021/6/15 18:29,10380.7,0.120278,86.306,2021/6/15 18:51,22193.94,0.372222,59.626
