node,date,day,hour,minute,speed
46,2021/6/1,1,4,0,96.961
47,2021/6/1,1,4,0,92.772
48,2021/6/1,1,4,0,59.855
49,2021/6/1,1,4,0,106.624
50,2021/6/1,1,4,0,98.062
51,2021/6/1,1,4,0,99.144
52,2021/6/1,1,4,0,86.659
53,2021/6/1,1,4,0,101.805
54,2021/6/1,1,4,0,105.423
55,2021/6/1,1,4,0,87.359
56,2021/6/1,1,4,0,121.379
57,2021/6/1,1,4,0,86.774
58,2021/6/1,1,4,0,90.82
59,2021/6/1,1,4,0,103.671
60,2021/6/1,1,4,0,89.585
61,2021/6/1,1,4,0,91.351
62,2021/6/1,1,4,0,70.799
63,2021/6/1,1,4,0,107.671
64,2021/6/1,1,4,0,92.971
65,2021/6/1,1,4,0,87.204
66,2021/6/1,1,4,0,68.511
67,2021/6/1,1,4,0,81.968
68,2021/6/1,1,4,0,95.135
69,2021/6/1,1,4,0,109.106
70,2021/6/1,1,4,0,122.717
71,2021/6/1,1,4,0,104.511
72,2021/6/1,1,4,0,74.478
73,2021/6/1,1,4,0,73.253
74,2021/6/1,1,4,0,74.083
75,2021/6/1,1,4,0,83.125
76,2021/6/1,1,4,0,86.082
77,2021/6/1,1,4,0,76.052
78,2021/6/1,1,4,0,83.179
79,2021/6/1,1,4,0,88.533
80,2021/6/1,1,4,0,112.196
81,2021/6/1,1,4,0,36.351
82,2021/6/1,1,4,0,103.017
83,2021/6/1,1,4,0,88.1
84,2021/6/1,1,4,0,69.869
85,2021/6/1,1,4,0,55.218
86,2021/6/1,1,4,0,24.205
87,2021/6/1,1,4,0,54.239
88,2021/6/1,1,4,0,73.928
89,2021/6/1,1,4,0,86.846
90,2021/6/1,1,4,0,7.17975
91,2021/6/1,1,4,0,2.244
92,2021/6/1,1,4,0,39.552
93,2021/6/1,1,4,0,11.181
94,2021/6/1,1,4,0,80.747
95,2021/6/1,1,4,0,76.398
96,2021/6/1,1,4,0,73.133
97,2021/6/1,1,4,0,91.103
98,2021/6/1,1,4,0,118.176
99,2021/6/1,1,4,0,86.08
100,2021/6/1,1,4,0,33.34
101,2021/6/1,1,4,0,28.923
102,2021/6/1,1,4,0,39.756
103,2021/6/1,1,4,0,0.444
104,2021/6/1,1,4,0,97.421
105,2021/6/1,1,4,0,106.481
106,2021/6/1,1,4,0,96.525
107,2021/6/1,1,4,0,28.975
0,2021/6/1,1,4,15,70.787
1,2021/6/1,1,4,15,75.214
2,2021/6/1,1,4,15,58.124
3,2021/6/1,1,4,15,133.947
4,2021/6/1,1,4,15,52.302
5,2021/6/1,1,4,15,44.792
6,2021/6/1,1,4,15,46.242
7,2021/6/1,1,4,15,57.393
8,2021/6/1,1,4,15,24.771
9,2021/6/1,1,4,15,38.766
10,2021/6/1,1,4,15,2.7615
11,2021/6/1,1,4,15,72.287
12,2021/6/1,1,4,15,112.113
13,2021/6/1,1,4,15,4.753
14,2021/6/1,1,4,15,31.195
15,2021/6/1,1,4,15,88.478
16,2021/6/1,1,4,15,98.801
17,2021/6/1,1,4,15,48.318
18,2021/6/1,1,4,15,56.809
19,2021/6/1,1,4,15,24.065
20,2021/6/1,1,4,15,87.641
21,2021/6/1,1,4,15,104.953
22,2021/6/1,1,4,15,100.089
23,2021/6/1,1,4,15,75.671
24,2021/6/1,1,4,15,30.785
25,2021/6/1,1,4,15,35.575
26,2021/6/1,1,4,15,49
27,2021/6/1,1,4,15,65.231
28,2021/6/1,1,4,15,93.852
29,2021/6/1,1,4,15,102.848
30,2021/6/1,1,4,15,89.718
31,2021/6/1,1,4,15,104.403
32,2021/6/1,1,4,15,90.993
33,2021/6/1,1,4,15,94.242
34,2021/6/1,1,4,15,50.867
35,2021/6/1,1,4,15,82.075
36,2021/6/1,1,4,15,95.376
37,2021/6/1,1,4,15,101.787
38,2021/6/1,1,4,15,107.436
39,2021/6/1,1,4,15,98.63
40,2021/6/1,1,4,15,113.524
41,2021/6/1,1,4,15,54.575
42,2021/6/1,1,4,15,80.226
43,2021/6/1,1,4,15,108.144
44,2021/6/1,1,4,15,148.19
45,2021/6/1,1,4,15,105.813
46,2021/6/1,1,4,15,98.159
47,2021/6/1,1,4,15,109.076
48,2021/6/1,1,4,15,63.642
49,2021/6/1,1,4,15,117.194
50,2021/6/1,1,4,15,87.303
51,2021/6/1,1,4,15,97.214
52,2021/6/1,1,4,15,101.633
53,2021/6/1,1,4,15,91.68
54,2021/6/1,1,4,15,89.83
55,2021/6/1,1,4,15,105.195
56,2021/6/1,1,4,15,102.783
57,2021/6/1,1,4,15,98.976
58,2021/6/1,1,4,15,85.879
59,2021/6/1,1,4,15,86.382
60,2021/6/1,1,4,15,77.631
61,2021/6/1,1,4,15,87.378
62,2021/6/1,1,4,15,88.895
63,2021/6/1,1,4,15,85.269
64,2021/6/1,1,4,15,108.485
65,2021/6/1,1,4,15,92.496
66,2021/6/1,1,4,15,89.197
67,2021/6/1,1,4,15,87.646
68,2021/6/1,1,4,15,101.105
69,2021/6/1,1,4,15,116.602
70,2021/6/1,1,4,15,144.108
71,2021/6/1,1,4,15,109.531
72,2021/6/1,1,4,15,72.226
73,2021/6/1,1,4,15,69.455
74,2021/6/1,1,4,15,76.564
75,2021/6/1,1,4,15,85.75
76,2021/6/1,1,4,15,98.153
77,2021/6/1,1,4,15,110.651
78,2021/6/1,1,4,15,95.718
79,2021/6/1,1,4,15,103.311
80,2021/6/1,1,4,15,77.764
81,2021/6/1,1,4,15,50.088
82,2021/6/1,1,4,15,103.338
83,2021/6/1,1,4,15,62.756
84,2021/6/1,1,4,15,61.282
85,2021/6/1,1,4,15,48.076
86,2021/6/1,1,4,15,54.061
87,2021/6/1,1,4,15,88.938
88,2021/6/1,1,4,15,80.163
89,2021/6/1,1,4,15,98.879
90,2021/6/1,1,4,15,7.17975
91,2021/6/1,1,4,15,6.476
92,2021/6/1,1,4,15,67.392
93,2021/6/1,1,4,15,12.944
94,2021/6/1,1,4,15,79.367
95,2021/6/1,1,4,15,86.159
96,2021/6/1,1,4,15,52.431
97,2021/6/1,1,4,15,71.1
98,2021/6/1,1,4,15,88.227
99,2021/6/1,1,4,15,74.804
100,2021/6/1,1,4,15,38.617
101,2021/6/1,1,4,15,46.518
102,2021/6/1,1,4,15,58.424
103,2021/6/1,1,4,15,0.45
104,2021/6/1,1,4,15,95.751
105,2021/6/1,1,4,15,82.117
106,2021/6/1,1,4,15,57.138
107,2021/6/1,1,4,15,7.736
0,2021/6/1,1,4,30,67.301
1,2021/6/1,1,4,30,83.766
2,2021/6/1,1,4,30,57.649
3,2021/6/1,1,4,30,89.925
4,2021/6/1,1,4,30,53.643
5,2021/6/1,1,4,30,57.921
6,2021/6/1,1,4,30,41.168
7,2021/6/1,1,4,30,48.057
8,2021/6/1,1,4,30,24.49
9,2021/6/1,1,4,30,36.358
10,2021/6/1,1,4,30,2.7615
11,2021/6/1,1,4,30,53.51
12,2021/6/1,1,4,30,65.321
13,2021/6/1,1,4,30,5.818
14,2021/6/1,1,4,30,40.466
15,2021/6/1,1,4,30,82.649
16,2021/6/1,1,4,30,75.712
17,2021/6/1,1,4,30,56.58
18,2021/6/1,1,4,30,57.591
19,2021/6/1,1,4,30,24.462
20,2021/6/1,1,4,30,90.485
21,2021/6/1,1,4,30,99.982
22,2021/6/1,1,4,30,97.283
23,2021/6/1,1,4,30,55.296
24,2021/6/1,1,4,30,33.916
25,2021/6/1,1,4,30,48.733
26,2021/6/1,1,4,30,48.6
27,2021/6/1,1,4,30,45.417
28,2021/6/1,1,4,30,115.17
29,2021/6/1,1,4,30,100.974
30,2021/6/1,1,4,30,91.767
31,2021/6/1,1,4,30,92.868
32,2021/6/1,1,4,30,102.645
33,2021/6/1,1,4,30,95.625
34,2021/6/1,1,4,30,66.589
35,2021/6/1,1,4,30,82.659
36,2021/6/1,1,4,30,98.323
37,2021/6/1,1,4,30,109.26
38,2021/6/1,1,4,30,108.361
39,2021/6/1,1,4,30,109.597
40,2021/6/1,1,4,30,88.312
41,2021/6/1,1,4,30,80.622
42,2021/6/1,1,4,30,96.966
43,2021/6/1,1,4,30,69.232
44,2021/6/1,1,4,30,144.303
45,2021/6/1,1,4,30,63.877
46,2021/6/1,1,4,30,93.54
47,2021/6/1,1,4,30,92.697
48,2021/6/1,1,4,30,66.901
49,2021/6/1,1,4,30,113.272
50,2021/6/1,1,4,30,90.864
51,2021/6/1,1,4,30,114.69
52,2021/6/1,1,4,30,96.711
53,2021/6/1,1,4,30,101.059
54,2021/6/1,1,4,30,95.739
55,2021/6/1,1,4,30,100.412
56,2021/6/1,1,4,30,112.409
57,2021/6/1,1,4,30,103.547
58,2021/6/1,1,4,30,112.682
59,2021/6/1,1,4,30,95.314
60,2021/6/1,1,4,30,67.002
61,2021/6/1,1,4,30,78.472
62,2021/6/1,1,4,30,76.262
63,2021/6/1,1,4,30,89.788
64,2021/6/1,1,4,30,108.609
65,2021/6/1,1,4,30,121.226
66,2021/6/1,1,4,30,118.418
67,2021/6/1,1,4,30,79.508
68,2021/6/1,1,4,30,56.415
69,2021/6/1,1,4,30,109.329
70,2021/6/1,1,4,30,140.25
71,2021/6/1,1,4,30,111.043
72,2021/6/1,1,4,30,73.532
73,2021/6/1,1,4,30,66.499
74,2021/6/1,1,4,30,67.235
75,2021/6/1,1,4,30,70.837
76,2021/6/1,1,4,30,84.399
77,2021/6/1,1,4,30,99.928
78,2021/6/1,1,4,30,110.138
79,2021/6/1,1,4,30,119.735
80,2021/6/1,1,4,30,117.871
81,2021/6/1,1,4,30,39.52
82,2021/6/1,1,4,30,88.655
83,2021/6/1,1,4,30,100.35
84,2021/6/1,1,4,30,43.449
85,2021/6/1,1,4,30,61.286
86,2021/6/1,1,4,30,44.301
87,2021/6/1,1,4,30,109.462
88,2021/6/1,1,4,30,99.307
89,2021/6/1,1,4,30,75.745
90,2021/6/1,1,4,30,8.289
91,2021/6/1,1,4,30,41.202
92,2021/6/1,1,4,30,110.446
93,2021/6/1,1,4,30,12.233
94,2021/6/1,1,4,30,75.38
95,2021/6/1,1,4,30,68.482
96,2021/6/1,1,4,30,64.276
97,2021/6/1,1,4,30,75.569
98,2021/6/1,1,4,30,57.981
99,2021/6/1,1,4,30,97.815
100,2021/6/1,1,4,30,43.969
101,2021/6/1,1,4,30,35.108
102,2021/6/1,1,4,30,86.433
103,2021/6/1,1,4,30,0.49666667
104,2021/6/1,1,4,30,90.939
105,2021/6/1,1,4,30,95.102
106,2021/6/1,1,4,30,96.058
107,2021/6/1,1,4,30,27.961
0,2021/6/1,1,4,45,88.542
1,2021/6/1,1,4,45,83.053
2,2021/6/1,1,4,45,53.034
3,2021/6/1,1,4,45,98.361
4,2021/6/1,1,4,45,54.095
5,2021/6/1,1,4,45,53.324
6,2021/6/1,1,4,45,71.015
7,2021/6/1,1,4,45,44.445
8,2021/6/1,1,4,45,27.527
9,2021/6/1,1,4,45,32.813
10,2021/6/1,1,4,45,2.7615
11,2021/6/1,1,4,45,54.735
12,2021/6/1,1,4,45,80.89
13,2021/6/1,1,4,45,5.097
14,2021/6/1,1,4,45,35.051
15,2021/6/1,1,4,45,80.669
16,2021/6/1,1,4,45,69.346
17,2021/6/1,1,4,45,54.013
18,2021/6/1,1,4,45,56.979
19,2021/6/1,1,4,45,28.041
20,2021/6/1,1,4,45,103.276
21,2021/6/1,1,4,45,86.24
22,2021/6/1,1,4,45,93.357
23,2021/6/1,1,4,45,80.013
24,2021/6/1,1,4,45,33.006
25,2021/6/1,1,4,45,38.069
26,2021/6/1,1,4,45,45.698
27,2021/6/1,1,4,45,60.763
28,2021/6/1,1,4,45,110.127
29,2021/6/1,1,4,45,115.022
30,2021/6/1,1,4,45,97.318
31,2021/6/1,1,4,45,108.934
32,2021/6/1,1,4,45,111.81
33,2021/6/1,1,4,45,90.188
34,2021/6/1,1,4,45,65.546
35,2021/6/1,1,4,45,83.939
36,2021/6/1,1,4,45,94.956
37,2021/6/1,1,4,45,95.371
38,2021/6/1,1,4,45,119.364
39,2021/6/1,1,4,45,117.978
40,2021/6/1,1,4,45,100.161
41,2021/6/1,1,4,45,87.361
42,2021/6/1,1,4,45,101.196
43,2021/6/1,1,4,45,91.955
44,2021/6/1,1,4,45,130.901
45,2021/6/1,1,4,45,102.135
46,2021/6/1,1,4,45,90.867
47,2021/6/1,1,4,45,99.633
48,2021/6/1,1,4,45,97.736
49,2021/6/1,1,4,45,123.115
50,2021/6/1,1,4,45,102.716
51,2021/6/1,1,4,45,109.361
52,2021/6/1,1,4,45,115.762
53,2021/6/1,1,4,45,96.666
54,2021/6/1,1,4,45,80.908
55,2021/6/1,1,4,45,91.565
56,2021/6/1,1,4,45,113.783
57,2021/6/1,1,4,45,92.687
58,2021/6/1,1,4,45,104.671
59,2021/6/1,1,4,45,106.099
60,2021/6/1,1,4,45,85.832
61,2021/6/1,1,4,45,98.17
62,2021/6/1,1,4,45,84.171
63,2021/6/1,1,4,45,114.351
64,2021/6/1,1,4,45,110.075
65,2021/6/1,1,4,45,99.083
66,2021/6/1,1,4,45,92.814
67,2021/6/1,1,4,45,83.693
68,2021/6/1,1,4,45,89.209
69,2021/6/1,1,4,45,103.507
70,2021/6/1,1,4,45,144.108
71,2021/6/1,1,4,45,109.295
72,2021/6/1,1,4,45,66.754
73,2021/6/1,1,4,45,87.419
74,2021/6/1,1,4,45,102.575
75,2021/6/1,1,4,45,91.082
76,2021/6/1,1,4,45,80.866
77,2021/6/1,1,4,45,101.903
78,2021/6/1,1,4,45,102.284
79,2021/6/1,1,4,45,102.653
80,2021/6/1,1,4,45,100.764
81,2021/6/1,1,4,45,40.632
82,2021/6/1,1,4,45,99.904
83,2021/6/1,1,4,45,89.827
84,2021/6/1,1,4,45,59.799
85,2021/6/1,1,4,45,64.268
86,2021/6/1,1,4,45,37.771
87,2021/6/1,1,4,45,81.478
88,2021/6/1,1,4,45,105.612
89,2021/6/1,1,4,45,95.306
90,2021/6/1,1,4,45,3.098
91,2021/6/1,1,4,45,46.194
92,2021/6/1,1,4,45,71.397
93,2021/6/1,1,4,45,14.577
94,2021/6/1,1,4,45,64.656
95,2021/6/1,1,4,45,61.01
96,2021/6/1,1,4,45,53.616
97,2021/6/1,1,4,45,41.561
98,2021/6/1,1,4,45,87.953
99,2021/6/1,1,4,45,110.005
100,2021/6/1,1,4,45,36.287
101,2021/6/1,1,4,45,44.497
102,2021/6/1,1,4,45,73.833
103,2021/6/1,1,4,45,0.453
104,2021/6/1,1,4,45,96.481
105,2021/6/1,1,4,45,79.572
106,2021/6/1,1,4,45,131.683
107,2021/6/1,1,4,45,34.145
0,2021/6/1,1,5,0,53.547
1,2021/6/1,1,5,0,90.26
2,2021/6/1,1,5,0,47.075
3,2021/6/1,1,5,0,88.507
4,2021/6/1,1,5,0,53.022
5,2021/6/1,1,5,0,54.17
6,2021/6/1,1,5,0,48.976
7,2021/6/1,1,5,0,53.328
8,2021/6/1,1,5,0,13.354
9,2021/6/1,1,5,0,32.886
10,2021/6/1,1,5,0,2.691
11,2021/6/1,1,5,0,53.768
12,2021/6/1,1,5,0,96.817
13,2021/6/1,1,5,0,5.594
14,2021/6/1,1,5,0,26.662
15,2021/6/1,1,5,0,83.628
16,2021/6/1,1,5,0,87.824
17,2021/6/1,1,5,0,58.915
18,2021/6/1,1,5,0,55.657
19,2021/6/1,1,5,0,27.934
20,2021/6/1,1,5,0,96.248
21,2021/6/1,1,5,0,98.595
22,2021/6/1,1,5,0,80.194
23,2021/6/1,1,5,0,78.941
24,2021/6/1,1,5,0,34.158
25,2021/6/1,1,5,0,36.915
26,2021/6/1,1,5,0,48.873
27,2021/6/1,1,5,0,66.205
28,2021/6/1,1,5,0,104.432
29,2021/6/1,1,5,0,98.254
30,2021/6/1,1,5,0,108.526
31,2021/6/1,1,5,0,106.951
32,2021/6/1,1,5,0,92.75
33,2021/6/1,1,5,0,97.274
34,2021/6/1,1,5,0,76.659
35,2021/6/1,1,5,0,88.528
36,2021/6/1,1,5,0,99.716
37,2021/6/1,1,5,0,101.369
38,2021/6/1,1,5,0,122.363
39,2021/6/1,1,5,0,120.046
40,2021/6/1,1,5,0,113.996
41,2021/6/1,1,5,0,76.496
42,2021/6/1,1,5,0,99.312
43,2021/6/1,1,5,0,94.68
44,2021/6/1,1,5,0,149.597
45,2021/6/1,1,5,0,90.555
46,2021/6/1,1,5,0,95.439
47,2021/6/1,1,5,0,102.636
48,2021/6/1,1,5,0,63.973
49,2021/6/1,1,5,0,119.744
50,2021/6/1,1,5,0,98.574
51,2021/6/1,1,5,0,112.254
52,2021/6/1,1,5,0,89.12
53,2021/6/1,1,5,0,96.961
54,2021/6/1,1,5,0,103.732
55,2021/6/1,1,5,0,100.673
56,2021/6/1,1,5,0,118.583
57,2021/6/1,1,5,0,97.935
58,2021/6/1,1,5,0,101.264
59,2021/6/1,1,5,0,100.362
60,2021/6/1,1,5,0,76.075
61,2021/6/1,1,5,0,94.148
62,2021/6/1,1,5,0,100.182
63,2021/6/1,1,5,0,91.754
64,2021/6/1,1,5,0,103.219
65,2021/6/1,1,5,0,107.394
66,2021/6/1,1,5,0,104.064
67,2021/6/1,1,5,0,104.617
68,2021/6/1,1,5,0,89.209
69,2021/6/1,1,5,0,107.114
70,2021/6/1,1,5,0,146.804
71,2021/6/1,1,5,0,104.654
72,2021/6/1,1,5,0,73.399
73,2021/6/1,1,5,0,80.6
74,2021/6/1,1,5,0,63.499
75,2021/6/1,1,5,0,72.995
76,2021/6/1,1,5,0,59.193
77,2021/6/1,1,5,0,96.56
78,2021/6/1,1,5,0,96.988
79,2021/6/1,1,5,0,100.932
80,2021/6/1,1,5,0,111.35
81,2021/6/1,1,5,0,54.619
82,2021/6/1,1,5,0,78.547
83,2021/6/1,1,5,0,34.188
84,2021/6/1,1,5,0,38.733
85,2021/6/1,1,5,0,61.682
86,2021/6/1,1,5,0,35.097
87,2021/6/1,1,5,0,56.492
88,2021/6/1,1,5,0,86.204
89,2021/6/1,1,5,0,94.298
90,2021/6/1,1,5,0,4.222
91,2021/6/1,1,5,0,38.076
92,2021/6/1,1,5,0,130.081
93,2021/6/1,1,5,0,11.772
94,2021/6/1,1,5,0,66.472
95,2021/6/1,1,5,0,75.463
96,2021/6/1,1,5,0,63.138
97,2021/6/1,1,5,0,79.213
98,2021/6/1,1,5,0,87.14
99,2021/6/1,1,5,0,85.004
100,2021/6/1,1,5,0,28.572
101,2021/6/1,1,5,0,60.676
102,2021/6/1,1,5,0,79.997
103,2021/6/1,1,5,0,0.672
104,2021/6/1,1,5,0,114.162
105,2021/6/1,1,5,0,53.457
106,2021/6/1,1,5,0,76.433
107,2021/6/1,1,5,0,26.17
0,2021/6/1,1,5,15,86.179
1,2021/6/1,1,5,15,96.594
2,2021/6/1,1,5,15,39.123
3,2021/6/1,1,5,15,93.288
4,2021/6/1,1,5,15,57.586
5,2021/6/1,1,5,15,60.289
6,2021/6/1,1,5,15,74.752
7,2021/6/1,1,5,15,48.422
8,2021/6/1,1,5,15,21.264
9,2021/6/1,1,5,15,30.447
10,2021/6/1,1,5,15,3.439
11,2021/6/1,1,5,15,51.094
12,2021/6/1,1,5,15,72.613
13,2021/6/1,1,5,15,6.7815714
14,2021/6/1,1,5,15,33.155
15,2021/6/1,1,5,15,94.108
16,2021/6/1,1,5,15,83.63
17,2021/6/1,1,5,15,51.787
18,2021/6/1,1,5,15,60.015
19,2021/6/1,1,5,15,24.419
20,2021/6/1,1,5,15,93.028
21,2021/6/1,1,5,15,101.449
22,2021/6/1,1,5,15,71.073
23,2021/6/1,1,5,15,105.988
24,2021/6/1,1,5,15,34.573
25,2021/6/1,1,5,15,50.821
26,2021/6/1,1,5,15,45.955
27,2021/6/1,1,5,15,67.893
28,2021/6/1,1,5,15,113.858
29,2021/6/1,1,5,15,99.036
30,2021/6/1,1,5,15,98.3
31,2021/6/1,1,5,15,108.958
32,2021/6/1,1,5,15,101.197
33,2021/6/1,1,5,15,95.498
34,2021/6/1,1,5,15,77.378
35,2021/6/1,1,5,15,81.189
36,2021/6/1,1,5,15,93.807
37,2021/6/1,1,5,15,89.879
38,2021/6/1,1,5,15,116.451
39,2021/6/1,1,5,15,114.261
40,2021/6/1,1,5,15,119.267
41,2021/6/1,1,5,15,75.059
42,2021/6/1,1,5,15,81.285
43,2021/6/1,1,5,15,85.742
44,2021/6/1,1,5,15,135.414
45,2021/6/1,1,5,15,93.141
46,2021/6/1,1,5,15,101.935
47,2021/6/1,1,5,15,108.767
48,2021/6/1,1,5,15,60.514
49,2021/6/1,1,5,15,119.207
50,2021/6/1,1,5,15,101.378
51,2021/6/1,1,5,15,111.546
52,2021/6/1,1,5,15,91.836
53,2021/6/1,1,5,15,96.78
54,2021/6/1,1,5,15,96.492
55,2021/6/1,1,5,15,102.035
56,2021/6/1,1,5,15,121.025
57,2021/6/1,1,5,15,85.385
58,2021/6/1,1,5,15,91.588
59,2021/6/1,1,5,15,101.333
60,2021/6/1,1,5,15,88.295
61,2021/6/1,1,5,15,80.528
62,2021/6/1,1,5,15,77.846
63,2021/6/1,1,5,15,97.078
64,2021/6/1,1,5,15,100.319
65,2021/6/1,1,5,15,115.537
66,2021/6/1,1,5,15,105.665
67,2021/6/1,1,5,15,106.279
68,2021/6/1,1,5,15,99.928
69,2021/6/1,1,5,15,96.303
70,2021/6/1,1,5,15,139.008
71,2021/6/1,1,5,15,92.324
72,2021/6/1,1,5,15,79.85
73,2021/6/1,1,5,15,69.037
74,2021/6/1,1,5,15,91.701
75,2021/6/1,1,5,15,78.696
76,2021/6/1,1,5,15,65.414
77,2021/6/1,1,5,15,93.329
78,2021/6/1,1,5,15,103.15
79,2021/6/1,1,5,15,97.835
80,2021/6/1,1,5,15,98.99
81,2021/6/1,1,5,15,51.997
82,2021/6/1,1,5,15,98.78
83,2021/6/1,1,5,15,44.477
84,2021/6/1,1,5,15,11.1
85,2021/6/1,1,5,15,60.802
86,2021/6/1,1,5,15,39.738
87,2021/6/1,1,5,15,95.055
88,2021/6/1,1,5,15,106.798
89,2021/6/1,1,5,15,98.081
90,2021/6/1,1,5,15,7.886
91,2021/6/1,1,5,15,38.919
92,2021/6/1,1,5,15,133.037
93,2021/6/1,1,5,15,14.442
94,2021/6/1,1,5,15,73.59
95,2021/6/1,1,5,15,91.102
96,2021/6/1,1,5,15,46.802
97,2021/6/1,1,5,15,56.346
98,2021/6/1,1,5,15,88.267
99,2021/6/1,1,5,15,76.097
100,2021/6/1,1,5,15,21.599
101,2021/6/1,1,5,15,29.38
102,2021/6/1,1,5,15,67.867
103,2021/6/1,1,5,15,0.941
104,2021/6/1,1,5,15,96.605
105,2021/6/1,1,5,15,89.015
106,2021/6/1,1,5,15,100.934
107,2021/6/1,1,5,15,59.184
0,2021/6/1,1,5,30,91.961
1,2021/6/1,1,5,30,95.638
2,2021/6/1,1,5,30,61.823
3,2021/6/1,1,5,30,98.496
4,2021/6/1,1,5,30,58.915
5,2021/6/1,1,5,30,64.202
6,2021/6/1,1,5,30,74.472
7,2021/6/1,1,5,30,48.457
8,2021/6/1,1,5,30,24.157
9,2021/6/1,1,5,30,28.278
10,2021/6/1,1,5,30,3.586
11,2021/6/1,1,5,30,54.94
12,2021/6/1,1,5,30,80.69
13,2021/6/1,1,5,30,8.05
14,2021/6/1,1,5,30,36.281
15,2021/6/1,1,5,30,86.896
16,2021/6/1,1,5,30,83.561
17,2021/6/1,1,5,30,47.019
18,2021/6/1,1,5,30,59.25
19,2021/6/1,1,5,30,27.743
20,2021/6/1,1,5,30,100.253
21,2021/6/1,1,5,30,92.612
22,2021/6/1,1,5,30,86.133
23,2021/6/1,1,5,30,90.179
24,2021/6/1,1,5,30,35.079
25,2021/6/1,1,5,30,47.303
26,2021/6/1,1,5,30,51.428
27,2021/6/1,1,5,30,67.65
28,2021/6/1,1,5,30,119.712
29,2021/6/1,1,5,30,100.639
30,2021/6/1,1,5,30,86.563
31,2021/6/1,1,5,30,69.044
32,2021/6/1,1,5,30,98.256
33,2021/6/1,1,5,30,103.266
34,2021/6/1,1,5,30,80.353
35,2021/6/1,1,5,30,107.774
36,2021/6/1,1,5,30,102.353
37,2021/6/1,1,5,30,102.774
38,2021/6/1,1,5,30,105.717
39,2021/6/1,1,5,30,111.881
40,2021/6/1,1,5,30,103.922
41,2021/6/1,1,5,30,88.472
42,2021/6/1,1,5,30,98.913
43,2021/6/1,1,5,30,96.452
44,2021/6/1,1,5,30,139.008
45,2021/6/1,1,5,30,96.708
46,2021/6/1,1,5,30,96.084
47,2021/6/1,1,5,30,105.339
48,2021/6/1,1,5,30,93.294
49,2021/6/1,1,5,30,121.318
50,2021/6/1,1,5,30,103.596
51,2021/6/1,1,5,30,111.422
52,2021/6/1,1,5,30,92.821
53,2021/6/1,1,5,30,103.457
54,2021/6/1,1,5,30,105.073
55,2021/6/1,1,5,30,96.896
56,2021/6/1,1,5,30,129.496
57,2021/6/1,1,5,30,93.665
58,2021/6/1,1,5,30,123.68
59,2021/6/1,1,5,30,95.164
60,2021/6/1,1,5,30,78.993
61,2021/6/1,1,5,30,98.804
62,2021/6/1,1,5,30,87.772
63,2021/6/1,1,5,30,91.285
64,2021/6/1,1,5,30,105.791
65,2021/6/1,1,5,30,105.381
66,2021/6/1,1,5,30,98.601
67,2021/6/1,1,5,30,98.769
68,2021/6/1,1,5,30,91.067
69,2021/6/1,1,5,30,100.334
70,2021/6/1,1,5,30,149.597
71,2021/6/1,1,5,30,87.866
72,2021/6/1,1,5,30,81.488
73,2021/6/1,1,5,30,72.362
74,2021/6/1,1,5,30,44.573
75,2021/6/1,1,5,30,2.715
76,2021/6/1,1,5,30,89.286
77,2021/6/1,1,5,30,103.44
78,2021/6/1,1,5,30,92.945
79,2021/6/1,1,5,30,98.668
80,2021/6/1,1,5,30,101.418
81,2021/6/1,1,5,30,56.026
82,2021/6/1,1,5,30,111.341
83,2021/6/1,1,5,30,27.125
84,2021/6/1,1,5,30,63.109
85,2021/6/1,1,5,30,71.096
86,2021/6/1,1,5,30,19.67
87,2021/6/1,1,5,30,90.692
88,2021/6/1,1,5,30,91.072
89,2021/6/1,1,5,30,84.629
90,2021/6/1,1,5,30,8.983
91,2021/6/1,1,5,30,53.343
92,2021/6/1,1,5,30,71.232
93,2021/6/1,1,5,30,10.063
94,2021/6/1,1,5,30,73.892
95,2021/6/1,1,5,30,58.463
96,2021/6/1,1,5,30,56.557
97,2021/6/1,1,5,30,49.21
98,2021/6/1,1,5,30,86.021
99,2021/6/1,1,5,30,86.679
100,2021/6/1,1,5,30,51.838
101,2021/6/1,1,5,30,43.273
102,2021/6/1,1,5,30,59.994
103,2021/6/1,1,5,30,0.513
104,2021/6/1,1,5,30,85.891
105,2021/6/1,1,5,30,95.576
106,2021/6/1,1,5,30,105.207
107,2021/6/1,1,5,30,38.598
0,2021/6/1,1,5,45,78.267
1,2021/6/1,1,5,45,95.882
2,2021/6/1,1,5,45,51.954
3,2021/6/1,1,5,45,105.545
4,2021/6/1,1,5,45,57.143
5,2021/6/1,1,5,45,65.231
6,2021/6/1,1,5,45,72.237
7,2021/6/1,1,5,45,45.941
8,2021/6/1,1,5,45,19.126
9,2021/6/1,1,5,45,28.836
10,2021/6/1,1,5,45,3.466
11,2021/6/1,1,5,45,52.954
12,2021/6/1,1,5,45,89.69
13,2021/6/1,1,5,45,8.617
14,2021/6/1,1,5,45,38.512
15,2021/6/1,1,5,45,74.475
16,2021/6/1,1,5,45,89.419
17,2021/6/1,1,5,45,54.789
18,2021/6/1,1,5,45,58.988
19,2021/6/1,1,5,45,23.78
20,2021/6/1,1,5,45,101.988
21,2021/6/1,1,5,45,106.697
22,2021/6/1,1,5,45,66.056
23,2021/6/1,1,5,45,88.461
24,2021/6/1,1,5,45,36.084
