u,v,key,osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,width,tunnel,access,maxspeed,junction,fid
3025478578,9290341248,0,920003678,,True,3,益州大道,primary,False,144.382,,,,,,,6022
3028594547,3028594550,0,298891912,,False,,,residential,True,174.223,,,,,,,6023
3028594547,7806942106,0,836433744,,True,,,tertiary,False,160.833,,,,,,,6024
3028594548,6013785556,0,1011625094,,False,,,residential,False,122.399,,,,,,,6025
3028594548,3028599788,0,298891892,,True,,,residential,False,39.794,,,,,,roundabout,6026
3028594550,3028594548,0,298891892,,True,,,residential,False,89.106,,,,,,roundabout,6027
3028594550,3028594547,0,298891912,,False,,,residential,False,174.223,,,,,,,6028
3028594551,3028594580,0,298891880,,False,,,residential,False,164.725,,,,,,,6029
3028594551,9333620380,0,298891880,,False,,,residential,True,155.726,,,,,,,6030
3028594551,6013785556,0,1011625094,,False,,,residential,True,99.817,,,,,,,6031
3028594572,3028594599,0,"[637996440, 298891911]",,False,,,residential,"[False, True]",312.82,,,,,,,6032
3028594580,3028594551,0,298891880,,False,,,residential,True,164.725,,,,,,,6033
3028594580,6013785523,0,538608157,,False,,和美东路,tertiary,False,191.865,,,,,,,6034
3028594580,3028594608,0,298891880,,False,,,residential,False,290.12399999999997,,,,,,,6035
3028594592,3028594599,0,298891907,,False,,,residential,False,63.642,,,,,,,6036
3028594599,3028594603,0,298891907,,False,,,residential,False,103.805,,,,,,,6037
3028594599,3028594592,0,298891907,,False,,,residential,True,63.642,,,,,,,6038
3028594599,3028594601,0,298891911,,False,,,residential,True,95.156,,,,,,,6039
3028594599,3028594572,0,"[637996440, 298891911]",,False,,,residential,"[False, True]",312.82,,,,,,,6040
3028594601,3028594599,0,298891911,,False,,,residential,False,95.156,,,,,,,6041
3028594603,3028594599,0,298891907,,False,,,residential,True,103.805,,,,,,,6042
3028594603,7806942211,0,836433742,,True,,,tertiary,False,211.39600000000002,,,,,,,6043
3028594606,5213237272,0,538608157,,False,,和美东路,tertiary,False,174.164,,,,,,,6044
3028594606,2721160967,0,538608157,,False,,和美东路,tertiary,True,165.864,,,,,,,6045
3028594606,3028594609,0,638006054,,False,,和韵西路,residential,True,62.057,,,,,,,6046
3028594608,3028594580,0,298891880,,False,,,residential,True,290.12399999999997,,,,,,,6047
3028594608,3028594603,0,836433742,,True,,,tertiary,False,143.578,,,,,,,6048
3028594609,3028594606,0,638006054,,False,,和韵西路,residential,False,62.057,,,,,,,6049
3028594609,6013865410,0,638006056,,False,,,residential,False,86.548,,,,,,,6050
3028594609,6013865409,0,638006056,,False,,,residential,True,136.625,,,,,,,6051
3028594609,4440083756,0,638006054,,False,,和韵西路,residential,True,238.50199999999998,,,,,,,6052
3028597610,3028599372,0,298891878,,False,,,unclassified,False,403.498,,,,,,,6053
3028597620,3028597629,0,298891942,,False,,,residential,False,192.816,,,,,,,6054
3028597620,5213238515,0,298891942,,False,,,residential,True,19.599,,,,,,,6055
3028597620,3028599372,0,836413441,,True,3,洪河北路,primary,False,236.776,,,,,,,6056
3028597629,3028597620,0,298891942,,False,,,residential,True,192.816,,,,,,,6057
3028597629,3028599750,0,637996436,,False,,,residential,False,249.8,,,,,,,6058
3028597629,6013784632,0,637998720,,False,,,residential,False,813.219,,,,,,,6059
3028598499,3028598501,0,298891883,,False,,牡丹街,tertiary,True,21.07,,,,,,,6060
3028598499,3028599161,0,538608175,,True,3,银杏大道,primary,False,396.37399999999997,,,,,,,6061
3028598501,3028598499,0,298891883,,False,,牡丹街,tertiary,False,21.07,,,,,,,6062
3028598501,3028598521,0,298891883,,False,,牡丹街,tertiary,True,298.519,,,,,,,6063
3028598509,3028599133,0,863844279,,False,,椿树街,tertiary,False,223.587,,,,,,,6064
3028598519,3028706108,0,298891871,,False,,银木街,tertiary,False,15.253,,,,,,,6065
3028598521,3028598501,0,298891883,,False,,牡丹街,tertiary,False,298.519,,,,,,,6066
3028598521,5199785538,0,298891883,,False,,牡丹街,tertiary,True,156.377,,,,,,,6067
3028598521,3028599157,0,458737440,,False,,杨树街,tertiary,True,249.923,,,,,,,6068
3028598523,3028599159,0,863844281,,False,,栀子街,residential,False,449.259,,,,,,,6069
3028598523,2501745620,0,920032530,,False,,喜树街,tertiary,False,268.15200000000004,,,,,,,6070
3028599133,3028598519,0,298904351,,True,,海棠路,secondary,False,173.62,,,,,,,6071
3028599133,3028706111,0,863844279,,False,,椿树街,tertiary,False,14.645,,,,,,,6072
3028599133,3028598509,0,863844279,,False,,椿树街,tertiary,True,223.587,,,,,,,6073
3028599138,3028599157,0,298891904,,False,,茶花街,tertiary,True,219.217,,,,,,,6074
3028599138,3028598501,0,573639423,,True,3,银杏大道,primary,False,265.028,,,,,,,6075
3028599146,3028706108,0,298891871,,False,,银木街,tertiary,True,186.967,,,,,,,6076
3028599146,3028599184,0,298891871,,False,,银木街,tertiary,False,246.292,,,,,,,6077
3028599146,5199785538,0,298891883,,False,,牡丹街,tertiary,False,197.141,,,,,,,6078
3028599146,3028599166,0,298891883,,False,,牡丹街,tertiary,True,172.416,,,,,,,6079
3028599157,3028599138,0,298891904,,False,,茶花街,tertiary,False,219.21699999999998,,,,,,,6080
3028599157,3028599167,0,298891904,,False,,茶花街,tertiary,True,156.712,,,,,,,6081
3028599157,3028598521,0,458737440,,False,,杨树街,tertiary,False,249.923,,,,,,,6082
3028599159,3028599169,0,298891873,,True,,,secondary,False,62.731,,,,,,,6083
3028599159,3028598523,0,863844281,,False,,栀子街,residential,True,449.259,,,,,,,6084
3028599161,3028599163,0,298891885,,False,,百日红中路,tertiary,True,21.915,,,,,,,6085
3028599161,2501745631,0,538608175,,True,3,银杏大道,primary,False,477.66999999999996,,,,,,,6086
3028599163,3028599161,0,298891885,,False,,百日红中路,tertiary,False,21.915,,,,,,,6087
3028599163,3028599138,0,573639423,,True,3,银杏大道,primary,False,127.657,,,,,,,6088
3028599163,6133730997,0,298891885,,False,,百日红中路,tertiary,True,435.159,,,,,,,6089
3028599166,9670381928,0,863844279,,False,,椿树街,tertiary,False,175.969,,,,,,,6090
3028599166,3028706111,0,863844279,,False,,椿树街,tertiary,True,176.518,,,,,,,6091
3028599166,3028599146,0,298891883,,False,,牡丹街,tertiary,False,172.416,,,,,,,6092
3028599166,9670381924,0,298891883,,False,,牡丹街,tertiary,True,154.605,,,,,,,6093
3028599167,3028599157,0,298891904,,False,,茶花街,tertiary,False,156.712,,,,,,,6094
3028599167,3028599184,0,298891904,,False,,茶花街,tertiary,True,173.662,,,,,,,6095
3028599167,5199785538,0,536861231,,False,,,tertiary,False,215.04,,,,,,,6096
3028599169,3028599172,0,503095797,,False,,,secondary,False,18.976,,,,,,,6097
3028599169,3028691297,0,298891873,,True,,,secondary,False,258.687,,,,,,,6098
3028599172,3028599169,0,503095797,,False,,,secondary,True,18.976,,,,,,,6099
3028599172,3028693401,0,203343926,,True,,,secondary,False,271.087,,,,,,,6100
3028599184,3028599207,0,298891871,,False,,银木街,tertiary,False,179.915,,,,,,,6101
3028599184,3028599146,0,298891871,,False,,银木街,tertiary,True,246.292,,,,,,,6102
3028599184,3028599167,0,298891904,,False,,茶花街,tertiary,False,173.662,,,,,,,6103
3028599184,3028599209,0,298891904,,False,,茶花街,tertiary,True,190.069,,,,,,,6104
3028599190,9670381924,0,298891883,,False,,牡丹街,tertiary,False,94.862,,,,,,,6105
3028599190,9670381927,0,863844280,,False,,喜树街,tertiary,False,141.898,,,,,,,6106
3028599190,3028706114,0,863844280,,False,,喜树街,tertiary,True,202.058,,,,,,,6107
3028599190,3028691307,0,298891883,,False,,牡丹街,tertiary,True,301.01300000000003,,,,,,,6108
3028599206,3028599163,0,573639423,,True,3,银杏大道,primary,False,288.408,,,,,,,6109
3028599206,6133730998,0,654605359,,False,,琼花街,tertiary,True,330.73,,,,,,,6110
3028599207,3028599223,0,298891871,,False,,银木街,tertiary,False,230.444,,,,,,,6111
3028599207,3028599184,0,298891871,,False,,银木街,tertiary,True,179.915,,,,,,,6112
3028599207,6133730997,0,298891885,,False,,百日红中路,tertiary,False,45.353,,,,,,,6113
3028599207,6133730994,0,298891885,,False,,百日红中路,tertiary,True,53.275,,,,,,,6114
3028599209,3028599216,0,863844279,,False,,椿树街,tertiary,False,107.199,,,,,,,6115
3028599209,9670381928,0,863844279,,False,,椿树街,tertiary,True,150.358,,,,,,,6116
3028599209,3028599184,0,298891904,,False,,茶花街,tertiary,False,190.069,,,,,,,6117
3028599209,3028599218,0,298891904,,False,,茶花街,tertiary,True,242.03199999999998,,,,,,,6118
3028599216,6133730993,0,863844279,,False,,椿树街,tertiary,False,218.631,,,,,,,6119
3028599216,3028599209,0,863844279,,False,,椿树街,tertiary,True,107.199,,,,,,,6120
3028599216,6133730994,0,298891885,,False,,百日红中路,tertiary,False,124.636,,,,,,,6121
3028599216,3028599227,0,298891885,,False,,百日红中路,tertiary,True,240.34,,,,,,,6122
3028599218,3028599209,0,298891904,,False,,茶花街,tertiary,False,242.03199999999998,,,,,,,6123
3028599218,6014129210,0,298891904,,False,,茶花街,tertiary,True,265.138,,,,,,,6124
3028599218,3028599227,0,863844280,,False,,喜树街,tertiary,False,115.131,,,,,,,6125
3028599218,9670381927,0,863844280,,False,,喜树街,tertiary,True,161.96499999999997,,,,,,,6126
3028599220,2501745631,0,573639439,,True,,芙蓉中路,secondary,False,28.518,,,,,,,6127
3028599220,3028599206,0,573639423,,True,3,银杏大道,primary,False,198.625,,,,,,,6128
3028599223,3028599207,0,298891871,,False,,银木街,tertiary,True,230.444,,,,,,,6129
3028599223,6133730998,0,654605359,,False,,琼花街,tertiary,False,43.992,,,,,,,6130
3028599223,6133730995,0,654605359,,False,,琼花街,tertiary,True,54.825,,,,,,,6131
3028599223,3028599336,0,298891871,,False,,银木街,tertiary,False,230.275,,,,,,,6132
3028599227,3028599216,0,298891885,,False,,百日红中路,tertiary,False,240.34,,,,,,,6133
3028599227,3028599339,0,298891885,,False,,百日红中路,tertiary,True,330.64099999999996,,,,,,,6134
3028599227,6133730992,0,863844280,,False,,喜树街,tertiary,False,206.92399999999998,,,,,,,6135
3028599227,3028599218,0,863844280,,False,,喜树街,tertiary,True,115.131,,,,,,,6136
3028599336,6139609602,0,298891871,,False,,银木街,tertiary,False,11.109,,,,,,,6137
3028599336,3028599223,0,298891871,,False,,银木街,tertiary,True,230.275,,,,,,,6138
3028599336,6133730999,0,573639439,,True,,芙蓉中路,secondary,False,49.972,,,,,,,6139
3028599339,6014129190,0,298904346,,True,,百日红西路,tertiary,False,21.26,,,,,,,6140
3028599339,6014126784,0,298891876,,True,,锦江大道,secondary,False,156.24099999999999,,,,,,,6141
3028599339,3028599227,0,298891885,,False,,百日红中路,tertiary,False,330.641,,,,,,,6142
3028599340,6133730996,0,573639439,,True,,芙蓉中路,secondary,False,121.411,,,,,,,6143
3028599340,6139609601,0,863844279,,False,,椿树街,tertiary,False,11.611,,,,,,,6144
3028599340,6133731074,0,863844279,,False,,椿树街,tertiary,True,131.327,,,,,,,6145
3028599345,6133731000,0,654605363,,False,,樱花街,tertiary,False,48.111,,,,,,,6146
3028599345,4934384085,0,298891871,,False,,银木街,tertiary,False,235.841,,,,,,,6147
3028599345,6139609602,0,298891871,,False,,银木街,tertiary,True,271.741,,,,,,,6148
3028599345,4693518644,0,654605363,,False,,樱花街,tertiary,True,177.527,,,,,,,6149
3028599371,3028599372,0,298891878,,False,,,unclassified,True,21.078,,,,,,,6150
3028599371,5213238515,0,573639436,,True,3,洪河北路,primary,False,234.34900000000002,,,,,,,6151
3028599372,3028599371,0,298891878,,False,,,unclassified,False,21.078,,,,,,,6152
3028599372,3028597610,0,298891878,,False,,,unclassified,True,403.49800000000005,,,,,,,6153
3028599372,3034424060,0,836413441,,True,3,洪河北路,primary,False,186.877,,,,,,,6154
3028599750,8358936508,0,298891910,,True,,,residential,False,120.253,,,,,,,6155
3028599750,3028597629,0,637996436,,False,,,residential,True,249.8,,,,,,,6156
3028599765,8358936505,0,637996427,,True,,,secondary,False,5.588,,,,,,,6157
3028599765,3028599787,0,298891910,,True,,,residential,False,133.779,,,,,,,6158
3028599787,3028594550,0,298891892,,True,,,residential,False,45.415000000000006,,,,,,roundabout,6159
3028599788,3028599787,0,298891892,,True,,,residential,False,4.526,,,,,,roundabout,6160
3028599788,8358936505,0,298891938,,True,,红河北路,residential,False,134.097,,,,,,,6161
3028691297,3028706120,0,298891876,,True,,锦江大道,secondary,False,21.989,,,,,,,6162
3028691297,2501745620,0,298904351,,True,,海棠路,secondary,False,372.64099999999996,,,,,,,6163
3028691298,3028691297,0,298904351,,True,,海棠路,secondary,False,20.07,,,,,,,6164
3028691298,3028599172,0,203343926,,True,,,secondary,False,254.469,,,,,,,6165
3028691307,3028691308,0,298891883,,False,,牡丹街,tertiary,True,15.516,,,,,,,6166
3028691307,6014129208,0,298891876,,True,,锦江大道,secondary,False,175.94,,,,,,,6167
3028691307,3028599190,0,298891883,,False,,牡丹街,tertiary,False,301.01300000000003,,,,,,,6168
3028691308,3028691307,0,298891883,,False,,牡丹街,tertiary,False,15.516,,,,,,,6169
3028691308,4551332011,0,298904341,,False,,牡丹街,unclassified,True,307.227,,,,,,,6170
3028691308,3028706121,0,573639440,,True,,锦江大道,secondary,False,241.10699999999997,,,,,,,6171
3028691318,3028599339,0,298904344,,True,,百日红西路,tertiary,False,16.64,,,,,,,6172
3028691318,6014129207,0,573639440,,True,,锦江大道,secondary,False,210.88299999999998,,,,,,,6173
3028691323,2081804848,0,298891876,,True,,锦江大道,secondary,False,193.29999999999998,,,,,,,6174
3028691323,6014126780,0,329072566,,False,,月季街,tertiary,False,55.431,,,,,,,6175
3028691324,6134843892,0,329072568,,False,,月季街,tertiary,False,34.702,,,,,,,6176
3028691324,6134843893,0,573639440,,True,,锦江大道,secondary,False,49.068,,,,,,,6177
3028691329,2081804848,0,573639439,,True,,芙蓉中路,secondary,False,19.311,,,,,,,6178
3028691329,3028691324,0,573639440,,True,,锦江大道,secondary,False,189.517,,,,,,,6179
3028691942,4546939734,0,298902683,,True,,锦江大道,secondary,False,22.142,,,,,,,6180
3028691942,8589027195,0,845741731,,False,,,tertiary,True,27.452,,,,,,,6181
3028691942,441133096,0,"[37631244, 133498438, 37631239]",yes,True,3,驿都大道,trunk,False,726.023,G318,,,,,,6182
3028693399,3028693401,0,538608181,,True,3,成龙大道,primary,False,19.029,,,,,,,6183
3028693399,3028599159,0,298891873,,True,,,secondary,False,204.738,,,,,,,6184
3028693401,8358972921,0,297693488,,True,,,secondary,False,15.222,,,,,,,6185
3028693401,4546940311,0,538608181,,True,3,成龙大道,primary,False,425.33,,,,,,,6186
3028706108,3028599146,0,298891871,,False,,银木街,tertiary,False,186.967,,,,,,,6187
3028706108,3028598519,0,298891871,,False,,银木街,tertiary,True,15.253,,,,,,,6188
3028706108,3028706111,0,298904352,,True,,海棠路,secondary,False,173.788,,,,,,,6189
3028706111,9670381925,0,298904352,,True,,海棠路,secondary,False,153.973,,,,,,,6190
3028706111,3028599166,0,863844279,,False,,椿树街,tertiary,False,176.518,,,,,,,6191
3028706111,3028599133,0,863844279,,False,,椿树街,tertiary,True,14.645,,,,,,,6192
3028706114,3028599190,0,863844280,,False,,喜树街,tertiary,False,202.058,,,,,,,6193
3028706114,2501745620,0,920032530,,False,,喜树街,tertiary,True,16.152,,,,,,,6194
3028706114,3028706120,0,920032531,,True,,海棠路,secondary,False,364.23800000000006,,,,,,,6195
3028706120,3028706121,0,920032531,,True,,海棠路,secondary,False,19.534,,,,,,,6196
3028706120,3028691307,0,298891876,,True,,锦江大道,secondary,False,238.476,,,,,,,6197
3028706121,3028691298,0,573639440,,True,,锦江大道,secondary,False,21.869,,,,,,,6198
3028706121,4551332012,0,920032531,,True,,海棠路,secondary,False,228.247,,,,,,,6199
3028706633,2135525432,0,203541783,,True,2,枫树街,tertiary,False,11.888,,,,,,,6200
3028706633,2135525432,1,298904340,,False,,,tertiary,True,11.888,,,,,,,6201
3028706633,3028706657,0,475620929,,True,,海棠路,secondary,False,414.336,,,,,,,6202
3028706633,3028706648,0,475620930,,False,,枫树街,tertiary,False,191.957,,,,,,,6203
3028706646,4551332011,0,459228863,,False,,黄葛树街,residential,True,164.171,,,,,,,6204
3028706646,6014129205,0,836413412,,False,,茶花街,tertiary,False,269.354,,,,,,,6205
3028706646,3028706685,0,836413412,,False,,茶花街,tertiary,True,367.80300000000005,,,,,,,6206
3028706648,4551332011,0,298904341,,False,,牡丹街,unclassified,False,300.41799999999995,,,,,,,6207
3028706648,3028706664,0,298904341,,False,,牡丹街,unclassified,True,241.518,,,,,,,6208
3028706648,3028706685,0,475620930,,False,,枫树街,tertiary,False,261.06,,,,,,,6209
3028706648,3028706633,0,475620930,,False,,枫树街,tertiary,True,191.957,,,,,,,6210
3028706654,3028706657,0,298904345,,False,,红豆树街,unclassified,False,11.582,,,,,,,6211
3028706654,4693518637,0,298904351,,True,,海棠路,secondary,False,188.29000000000002,,,,,,,6212
3028706654,4693518638,0,458737343,,False,,国香街,residential,True,669.7489999999999,,,,,,,6213
3028706657,3028706654,0,298904345,,False,,红豆树街,unclassified,True,11.582,,,,,,,6214
3028706657,6138262062,0,475620929,,True,,海棠路,secondary,False,129.085,,,,,,,6215
3028706657,6138262083,0,298904345,,False,,红豆树街,unclassified,False,176.38400000000001,,,,,,,6216
3028706664,3028706648,0,298904341,,False,,牡丹街,unclassified,False,241.518,,,,,,,6217
3028706664,3028706692,0,298904341,,False,,牡丹街,unclassified,True,158.99,,,,,,,6218
3028706664,6138436585,0,655131975,,False,,,residential,False,275.126,,,,,,,6219
3028706679,1469191432,0,133486593,,True,3,三环路辅道,secondary,False,468.639,,,,,40,,6220
3028706685,3028706714,0,475620930,,False,,枫树街,tertiary,False,217.931,,,,,,,6221
3028706685,3028706648,0,475620930,,False,,枫树街,tertiary,True,261.06,,,,,,,6222
3028706685,3028706646,0,836413412,,False,,茶花街,tertiary,False,367.803,,,,,,,6223
3028706685,6138436585,0,836413412,,False,,茶花街,tertiary,True,150.166,,,,,,,6224
3028706692,3028706664,0,298904341,,False,,牡丹街,unclassified,False,158.99,,,,,,,6225
3028706692,3028706730,0,298904345,,False,,红豆树街,unclassified,False,249.30100000000002,,,,,,,6226
3028706692,6138262083,0,298904345,,False,,红豆树街,unclassified,True,79.396,,,,,,,6227
3028706714,3028706715,0,475620930,,False,,枫树街,tertiary,False,12.891,,,,,,,6228
3028706714,3028691318,0,298904344,,True,,百日红西路,tertiary,False,575.7710000000001,,,,,,,6229
3028706714,3028706685,0,475620930,,False,,枫树街,tertiary,True,217.931,,,,,,,6230
3028706715,3028706714,0,475620930,,False,,枫树街,tertiary,True,12.891,,,,,,,6231
3028706715,3028706738,0,298904346,,True,,百日红西路,tertiary,False,355.531,,,,,,,6232
3028706715,3358990017,0,298904350,,False,,枫树街,tertiary,False,245.80499999999998,,,,,,,6233
3028706730,3028706737,0,298904345,,False,,红豆树街,unclassified,False,122.592,,,,,,,6234
3028706730,3028706692,0,298904345,,False,,红豆树街,unclassified,True,249.301,,,,,,,6235
3028706730,6138436585,0,836413412,,False,,茶花街,tertiary,False,169.09300000000002,,,,,,,6236
3028706730,6138262080,0,836413412,,False,,茶花街,tertiary,True,61.796,,,,,,,6237
3028706737,3028706738,0,298904345,,False,,红豆树街,unclassified,False,10.616,,,,,,,6238
3028706737,3028706714,0,298904344,,True,,百日红西路,tertiary,False,350.82899999999995,,,,,,,6239
3028706737,3028706730,0,298904345,,False,,红豆树街,unclassified,True,122.59199999999998,,,,,,,6240
3028706738,3028706737,0,298904345,,False,,红豆树街,unclassified,True,10.616,,,,,,,6241
3028706738,4101033057,0,298904345,,False,,红豆树街,unclassified,False,218.46800000000002,,,,,,,6242
3028706738,3028706745,0,298904346,,True,,百日红西路,tertiary,False,158.185,,,,,,,6243
3028706745,2501745625,0,133486593,,True,3,三环路辅道,secondary,False,384.75600000000003,,,,,40,,6244
3028706751,6139609606,0,654605363,,False,,樱花街,tertiary,False,8.874,,,,,,,6245
3028706751,2501745611,0,242720404,,True,,芙蓉西路,secondary,False,500.508,,,,,,,6246
3028706751,4101033057,0,298904345,,False,,红豆树街,unclassified,True,232.78300000000002,,,,,,,6247
3028924251,2324975287,0,475894643,,False,,和盛西街,tertiary,False,11.99,,,,,,,6248
3028924251,4742553483,0,475894643,,False,,和盛西街,tertiary,True,127.589,,,,,,,6249
3028924406,2324975304,0,241998393,,True,,,tertiary,False,11.994,,,,,,,6250
3028924406,3028924251,0,298932649,,True,,成汉中路,secondary,False,314.382,,,,,,,6251
3028924410,8743852822,0,203310307,,True,,净居寺西街,tertiary,False,266.702,,,,,,,6252
3028924410,2080643555,0,197865421,,False,,东光北巷,unclassified,True,121.82,,,,,,,6253
3028924416,5488945459,0,267492668,,False,,芳沁街,residential,False,10.565,,,,,,,6254
3028924416,5488945457,0,267492668,,False,,芳沁街,residential,True,10.042,,,,,,,6255
3028924416,5488945458,0,589463599,,True,2,高新大道永丰路,primary,False,30.446,,,,,,,6256
3028924418,314635497,0,265833077,,True,,芳草西二街,secondary,False,10.637,,,,,,,6257
3028924418,3523298664,0,589463599,,True,2,高新大道永丰路,primary,False,138.951,,,,,,,6258
3028924421,432429383,0,37127681,,False,,洗面桥东二街,tertiary,False,124.446,,,,,,,6259
3028924421,3028924422,0,538608197,,True,2,洗面桥街,primary,False,220.595,,,,,,,6260
3028924422,432429395,0,351972808,,False,,洗面桥东一街,tertiary,False,236.73,,,,,,,6261
3028924422,314614336,0,351972808,,False,,洗面桥东一街,tertiary,True,10.742,,,,,,,6262
3028924422,3523308822,0,538608197,,True,2,洗面桥街,primary,False,269.126,,,,,,,6263
3031031600,6050035387,0,299166702,,False,,香木林路,residential,False,237.639,,,,,,,6264
3031031600,6050034970,0,"[299166702, 824612655]",,False,,"['香木林路', '桃溪巷']","['unclassified', 'residential']",True,302.145,,,,,,,6265
3031031600,2039561245,0,"[185078498, 299166703]",,False,,"['香木林路', '明珠路']",tertiary,False,459.902,,,,,,,6266
3033986251,432442932,0,299409720,,True,,草堂路,unclassified,False,269.30999999999995,,,,,,,6267
3033986251,9494910872,0,"[1029995608, 759384418, 759384419, 463271221]",yes,False,,草堂巷,residential,"[False, True]",660.304,,,,,,,6268
3033986268,432432589,0,365301906,,False,,浣花南路,unclassified,False,280.983,,,,,,,6269
3033986268,3632988785,0,365301906,,False,,浣花南路,unclassified,True,356.082,,,,,,,6270
3033986268,3033986251,0,"[759384416, 759384417, 631918439]",yes,True,,草堂路,"['living_street', 'unclassified']",False,562.557,,,,,,,6271
3033986305,3033986307,0,463271220,,False,,,residential,True,57.837,,,,,,,6272
3033986305,432432589,0,358371182,,False,,浣锦滨河路,residential,True,593.8530000000001,,,,,,,6273
3033986305,3033986306,0,"[363891480, 363891479, 1029995591]",yes,False,,,"['unclassified', 'residential']",False,62.542,,,,,,,6274
3033986306,3033986328,0,"[350455641, 363921389, 363921390]",yes,False,,浣花滨河路,tertiary,False,609.363,,,,,,,6275
3033986306,5530492035,0,350455641,,False,,浣花滨河路,tertiary,True,279.496,,,,,,,6276
3033986306,4585553612,0,"[363891480, 463271216]",,False,,,unclassified,"[False, True]",390.65899999999993,,,,,,,6277
3033986306,3033986305,0,"[363891480, 1029995591, 363891479]",yes,False,,,"['unclassified', 'residential']",True,62.541999999999994,,,,,,,6278
3033986307,3033986305,0,463271220,,False,,,residential,False,57.837,,,,,,,6279
3033986328,3033986306,0,"[350455641, 363921389, 363921390]",yes,False,,浣花滨河路,tertiary,True,609.363,,,,,,,6280
3033986328,4548259344,0,972802468,,True,3,大石西路,primary,False,249.784,,,,,,,6281
3033991448,3632988787,0,463271219,,False,,浣锦路,unclassified,False,189.41700000000003,,,,,,,6282
3034029043,432442506,0,37130834,,True,,光华村街,secondary,False,292.36400000000003,,,,,,,6283
3034029043,5612876373,0,299415026,,False,,,residential,True,82.957,,,,,,,6284
3034029044,5367297686,0,299415027,,False,,黄苑街,tertiary,True,125.09200000000001,,,,,,,6285
3034029044,7686867095,0,587634791,,True,3,,secondary,False,532.162,,,,,40,,6286
3034029045,2118977299,0,299415027,,False,,黄苑街,tertiary,False,372.422,,,,,,,6287
3034029045,3541393466,0,299415027,,False,,黄苑街,tertiary,True,254.766,,,,,,,6288
3034029045,432442975,0,806460738,,False,,同怡路,tertiary,False,206.081,,,,,,,6289
3034029045,5102959117,0,806460738,,False,,同怡路,tertiary,True,256.091,,,,,,,6290
3034029046,4106682252,0,37130857,,False,,蜀金路,tertiary,True,133.656,,,,,,,6291
3034029046,3034029067,0,299415031,,False,,金泽路,tertiary,False,333.10999999999996,,,,,,,6292
3034029046,3034029065,0,299415031,,False,,金泽路,tertiary,True,485.229,,,,,,,6293
3034029046,5102959117,0,"[806460738, 806460739, 587643262]",yes,False,,同怡路,tertiary,False,311.586,,,,,,,6294
3034029048,8154090974,0,299415028,,True,,金阳路,tertiary,False,6.524,,,,,,,6295
3034029048,3034029057,0,806460741,,True,,蜀辉路,tertiary,False,232.112,,,,,,,6296
3034029049,3034029058,0,37130857,,False,,蜀金路,tertiary,False,233.381,,,,,,,6297
3034029049,8154090985,0,37130857,,False,,蜀金路,tertiary,True,7.744,,,,,,,6298
3034029049,4106682243,0,299415028,,True,,金阳路,tertiary,False,169.457,,,,,,,6299
3034029050,4106682239,0,299415028,,True,,金阳路,tertiary,False,250.703,,,,,,,6300
3034029050,8154090987,0,587643290,,False,,金凤路,tertiary,False,6.757,,,,,,,6301
3034029050,3034029059,0,587643290,,False,,金凤路,tertiary,True,232.542,,,,,,,6302
3034029051,4079187147,0,587643290,,False,,金凤路,tertiary,False,9.032,,,,,,,6303
3034029051,3034029071,0,587643290,,False,,金凤路,tertiary,True,156.859,,,,,,,6304
3034029051,7619721497,0,815857341,,True,,清江西路,primary,False,175.477,,,,,,,6305
3034029053,4106682233,0,299415029,,False,,金鹏街,residential,False,260.071,,,,,,,6306
3034029053,3034029071,0,587643290,,False,,金凤路,tertiary,False,149.848,,,,,,,6307
3034029053,4772214801,0,587643290,,False,,金凤路,tertiary,True,72.202,,,,,,,6308
3034029054,4106682238,0,37130857,,False,,蜀金路,tertiary,False,145.244,,,,,,,6309
3034029054,3034029070,0,37130857,,False,,蜀金路,tertiary,True,146.596,,,,,,,6310
3034029054,5613121051,0,299415029,,False,,金鹏街,residential,False,84.443,,,,,,,6311
3034029054,4106682233,0,299415029,,False,,金鹏街,residential,True,247.907,,,,,,,6312
3034029055,8154090976,0,299415029,,False,,金鹏街,residential,False,7.309,,,,,,,6313
3034029055,4106682237,0,299415029,,False,,金鹏街,residential,True,149.5,,,,,,,6314
3034029055,4106682241,0,806460741,,True,,蜀辉路,tertiary,False,149.952,,,,,,,6315
3034029056,8154090976,0,299415029,,False,,金鹏街,residential,True,359.042,,,,,,,6316
3034029056,8768491323,0,587634791,,True,3,,secondary,False,122.821,,,,,40,,6317
3034029057,3034029058,0,299415030,,False,,金沙遗址路,tertiary,False,323.063,,,,,,,6318
3034029057,8154090980,0,299415030,,False,,金沙遗址路,tertiary,True,9.136,,,,,,,6319
3034029057,3034029067,0,806460741,,True,,蜀辉路,tertiary,False,219.654,,,,,,,6320
3034029058,4106682252,0,37130857,,False,,蜀金路,tertiary,False,121.415,,,,,,,6321
3034029058,3034029049,0,37130857,,False,,蜀金路,tertiary,True,233.381,,,,,,,6322
3034029058,4106682242,0,299415030,,False,,金沙遗址路,tertiary,False,247.465,,,,,,,6323
3034029058,3034029057,0,299415030,,False,,金沙遗址路,tertiary,True,323.063,,,,,,,6324
3034029059,4106682242,0,299415030,,False,,金沙遗址路,tertiary,True,249.99,,,,,,,6325
3034029059,3034029050,0,587643290,,False,,金凤路,tertiary,False,232.542,,,,,,,6326
